LECROYWS3034z,45662,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,25-Sep-2022 04:18:06,0                 
Time,Ampl
-1.7000649e-005,-0.876833
-1.6999649e-005,-0.876833
-1.6998649e-005,-0.876833
-1.6997649e-005,-0.876833
-1.6996649e-005,-0.876833
-1.6995649e-005,-0.876833
-1.6994649e-005,-0.8785
-1.6993649e-005,-0.8785
-1.6992649e-005,-0.8785
-1.6991649e-005,-0.8785
-1.6990649e-005,-0.8785
-1.6989649e-005,-0.8785
-1.6988649e-005,-0.8785
-1.6987649e-005,-0.8785
-1.6986649e-005,-0.8785
-1.6985649e-005,-0.876833
-1.6984649e-005,-0.876833
-1.6983649e-005,-0.876833
-1.6982649e-005,-0.876833
-1.6981649e-005,-0.876833
-1.6980649e-005,-0.876833
-1.6979649e-005,-0.876833
-1.6978649e-005,-0.876833
-1.6977649e-005,-0.876833
-1.6976649e-005,-0.876833
-1.6975649e-005,-0.876833
-1.6974649e-005,-0.876833
-1.6973649e-005,-0.876833
-1.6972649e-005,-0.876833
-1.6971649e-005,-0.876833
-1.6970649e-005,-0.876833
-1.6969649e-005,-0.876833
-1.6968649e-005,-0.876833
-1.6967649e-005,-0.876833
-1.6966649e-005,-0.876833
-1.6965649e-005,-0.876833
-1.6964649e-005,-0.876833
-1.6963649e-005,-0.876833
-1.6962649e-005,-0.876833
-1.6961649e-005,-0.876833
-1.6960649e-005,-0.876833
-1.6959649e-005,-0.876833
-1.6958649e-005,-0.876833
-1.6957649e-005,-0.876833
-1.6956649e-005,-0.876833
-1.6955649e-005,-0.876833
-1.6954649e-005,-0.876833
-1.6953649e-005,-0.876833
-1.6952649e-005,-0.876833
-1.6951649e-005,-0.8785
-1.6950649e-005,-0.8785
-1.6949649e-005,-0.8785
-1.6948649e-005,-0.8785
-1.6947649e-005,-0.8785
-1.6946649e-005,-0.876833
-1.6945649e-005,-0.876833
-1.6944649e-005,-0.876833
-1.6943649e-005,-0.876833
-1.6942649e-005,-0.8785
-1.6941649e-005,-0.8785
-1.6940649e-005,-0.876833
-1.6939649e-005,-0.876833
-1.6938649e-005,-0.876833
-1.6937649e-005,-0.8785
-1.6936649e-005,-0.8785
-1.6935649e-005,-0.876833
-1.6934649e-005,-0.8785
-1.6933649e-005,-0.8785
-1.6932649e-005,-0.8785
-1.6931649e-005,-0.8785
-1.6930649e-005,-0.8785
-1.6929649e-005,-0.8785
-1.6928649e-005,-0.8785
-1.6927649e-005,-0.876833
-1.6926649e-005,-0.876833
-1.6925649e-005,-0.876833
-1.6924649e-005,-0.8785
-1.6923649e-005,-0.8785
-1.6922649e-005,-0.8785
-1.6921649e-005,-0.8785
-1.6920649e-005,-0.876833
-1.6919649e-005,-0.876833
-1.6918649e-005,-0.876833
-1.6917649e-005,-0.876833
-1.6916649e-005,-0.876833
-1.6915649e-005,-0.876833
-1.6914649e-005,-0.8785
-1.6913649e-005,-0.8785
-1.6912649e-005,-0.8785
-1.6911649e-005,-0.8785
-1.6910649e-005,-0.8785
-1.6909649e-005,-0.876833
-1.6908649e-005,-0.8785
-1.6907649e-005,-0.8785
-1.6906649e-005,-0.8785
-1.6905649e-005,-0.8785
-1.6904649e-005,-0.8785
-1.6903649e-005,-0.8785
-1.6902649e-005,-0.8785
-1.6901649e-005,-0.8785
-1.6900649e-005,-0.8785
-1.6899649e-005,-0.876833
-1.6898649e-005,-0.876833
-1.6897649e-005,-0.876833
-1.6896649e-005,-0.876833
-1.6895649e-005,-0.876833
-1.6894649e-005,-0.876833
-1.6893649e-005,-0.876833
-1.6892649e-005,-0.876833
-1.6891649e-005,-0.876833
-1.6890649e-005,-0.876833
-1.6889649e-005,-0.876833
-1.6888649e-005,-0.876833
-1.6887649e-005,-0.876833
-1.6886649e-005,-0.876833
-1.6885649e-005,-0.876833
-1.6884649e-005,-0.8785
-1.6883649e-005,-0.8785
-1.6882649e-005,-0.876833
-1.6881649e-005,-0.8785
-1.6880649e-005,-0.8785
-1.6879649e-005,-0.8785
-1.6878649e-005,-0.876833
-1.6877649e-005,-0.876833
-1.6876649e-005,-0.876833
-1.6875649e-005,-0.8785
-1.6874649e-005,-0.8785
-1.6873649e-005,-0.8785
-1.6872649e-005,-0.8785
-1.6871649e-005,-0.8785
-1.6870649e-005,-0.8785
-1.6869649e-005,-0.876833
-1.6868649e-005,-0.8785
-1.6867649e-005,-0.8785
-1.6866649e-005,-0.876833
-1.6865649e-005,-0.876833
-1.6864649e-005,-0.876833
-1.6863649e-005,-0.876833
-1.6862649e-005,-0.876833
-1.6861649e-005,-0.876833
-1.6860649e-005,-0.876833
-1.6859649e-005,-0.8785
-1.6858649e-005,-0.8785
-1.6857649e-005,-0.8785
-1.6856649e-005,-0.876833
-1.6855649e-005,-0.876833
-1.6854649e-005,-0.876833
-1.6853649e-005,-0.876833
-1.6852649e-005,-0.8785
-1.6851649e-005,-0.8785
-1.6850649e-005,-0.8785
-1.6849649e-005,-0.8785
-1.6848649e-005,-0.8785
-1.6847649e-005,-0.8785
-1.6846649e-005,-0.8785
-1.6845649e-005,-0.8785
-1.6844649e-005,-0.8785
-1.6843649e-005,-0.8785
-1.6842649e-005,-0.8785
-1.6841649e-005,-0.8785
-1.6840649e-005,-0.8785
-1.6839649e-005,-0.8785
-1.6838649e-005,-0.8785
-1.6837649e-005,-0.8785
-1.6836649e-005,-0.8785
-1.6835649e-005,-0.8785
-1.6834649e-005,-0.8785
-1.6833649e-005,-0.8785
-1.6832649e-005,-0.8785
-1.6831649e-005,-0.8785
-1.6830649e-005,-0.8785
-1.6829649e-005,-0.8785
-1.6828649e-005,-0.8785
-1.6827649e-005,-0.8785
-1.6826649e-005,-0.8785
-1.6825649e-005,-0.8785
-1.6824649e-005,-0.8785
-1.6823649e-005,-0.8785
-1.6822649e-005,-0.8785
-1.6821649e-005,-0.876833
-1.6820649e-005,-0.876833
-1.6819649e-005,-0.876833
-1.6818649e-005,-0.876833
-1.6817649e-005,-0.876833
-1.6816649e-005,-0.8785
-1.6815649e-005,-0.8785
-1.6814649e-005,-0.876833
-1.6813649e-005,-0.8785
-1.6812649e-005,-0.8785
-1.6811649e-005,-0.8785
-1.6810649e-005,-0.8785
-1.6809649e-005,-0.8785
-1.6808649e-005,-0.8785
-1.6807649e-005,-0.8785
-1.6806649e-005,-0.8785
-1.6805649e-005,-0.8785
-1.6804649e-005,-0.8785
-1.6803649e-005,-0.8785
-1.6802649e-005,-0.8785
-1.6801649e-005,-0.876833
-1.6800649e-005,-0.876833
-1.6799649e-005,-0.8785
-1.6798649e-005,-0.8785
-1.6797649e-005,-0.8785
-1.6796649e-005,-0.8785
-1.6795649e-005,-0.8785
-1.6794649e-005,-0.8785
-1.6793649e-005,-0.8785
-1.6792649e-005,-0.8785
-1.6791649e-005,-0.876833
-1.6790649e-005,-0.876833
-1.6789649e-005,-0.876833
-1.6788649e-005,-0.8785
-1.6787649e-005,-0.8785
-1.6786649e-005,-0.8785
-1.6785649e-005,-0.8785
-1.6784649e-005,-0.8785
-1.6783649e-005,-0.8785
-1.6782649e-005,-0.8785
-1.6781649e-005,-0.8785
-1.6780649e-005,-0.8785
-1.6779649e-005,-0.8785
-1.6778649e-005,-0.8785
-1.6777649e-005,-0.8785
-1.6776649e-005,-0.8785
-1.6775649e-005,-0.876833
-1.6774649e-005,-0.876833
-1.6773649e-005,-0.876833
-1.6772649e-005,-0.876833
-1.6771649e-005,-0.876833
-1.6770649e-005,-0.876833
-1.6769649e-005,-0.876833
-1.6768649e-005,-0.876833
-1.6767649e-005,-0.876833
-1.6766649e-005,-0.876833
-1.6765649e-005,-0.8785
-1.6764649e-005,-0.876833
-1.6763649e-005,-0.876833
-1.6762649e-005,-0.8785
-1.6761649e-005,-0.8785
-1.6760649e-005,-0.8785
-1.6759649e-005,-0.8785
-1.6758649e-005,-0.8785
-1.6757649e-005,-0.8785
-1.6756649e-005,-0.8785
-1.6755649e-005,-0.8785
-1.6754649e-005,-0.8785
-1.6753649e-005,-0.8785
-1.6752649e-005,-0.876833
-1.6751649e-005,-0.876833
-1.6750649e-005,-0.876833
-1.6749649e-005,-0.876833
-1.6748649e-005,-0.876833
-1.6747649e-005,-0.876833
-1.6746649e-005,-0.8785
-1.6745649e-005,-0.876833
-1.6744649e-005,-0.876833
-1.6743649e-005,-0.8785
-1.6742649e-005,-0.8785
-1.6741649e-005,-0.8785
-1.6740649e-005,-0.8785
-1.6739649e-005,-0.8785
-1.6738649e-005,-0.8785
-1.6737649e-005,-0.8785
-1.6736649e-005,-0.8785
-1.6735649e-005,-0.8785
-1.6734649e-005,-0.8785
-1.6733649e-005,-0.8785
-1.6732649e-005,-0.8785
-1.6731649e-005,-0.8785
-1.6730649e-005,-0.8785
-1.6729649e-005,-0.8785
-1.6728649e-005,-0.8785
-1.6727649e-005,-0.8785
-1.6726649e-005,-0.8785
-1.6725649e-005,-0.876833
-1.6724649e-005,-0.876833
-1.6723649e-005,-0.8785
-1.6722649e-005,-0.8785
-1.6721649e-005,-0.876833
-1.6720649e-005,-0.876833
-1.6719649e-005,-0.876833
-1.6718649e-005,-0.876833
-1.6717649e-005,-0.876833
-1.6716649e-005,-0.8785
-1.6715649e-005,-0.8785
-1.6714649e-005,-0.8785
-1.6713649e-005,-0.8785
-1.6712649e-005,-0.8785
-1.6711649e-005,-0.8785
-1.6710649e-005,-0.8785
-1.6709649e-005,-0.8785
-1.6708649e-005,-0.8785
-1.6707649e-005,-0.8785
-1.6706649e-005,-0.876833
-1.6705649e-005,-0.876833
-1.6704649e-005,-0.876833
-1.6703649e-005,-0.876833
-1.6702649e-005,-0.876833
-1.6701649e-005,-0.876833
-1.6700649e-005,-0.876833
-1.6699649e-005,-0.876833
-1.6698649e-005,-0.876833
-1.6697649e-005,-0.876833
-1.6696649e-005,-0.876833
-1.6695649e-005,-0.876833
-1.6694649e-005,-0.8785
-1.6693649e-005,-0.8785
-1.6692649e-005,-0.8785
-1.6691649e-005,-0.876833
-1.6690649e-005,-0.876833
-1.6689649e-005,-0.8785
-1.6688649e-005,-0.8785
-1.6687649e-005,-0.876833
-1.6686649e-005,-0.876833
-1.6685649e-005,-0.876833
-1.6684649e-005,-0.876833
-1.6683649e-005,-0.8785
-1.6682649e-005,-0.8785
-1.6681649e-005,-0.8785
-1.6680649e-005,-0.8785
-1.6679649e-005,-0.8785
-1.6678649e-005,-0.8785
-1.6677649e-005,-0.8785
-1.6676649e-005,-0.8785
-1.6675649e-005,-0.8785
-1.6674649e-005,-0.876833
-1.6673649e-005,-0.876833
-1.6672649e-005,-0.876833
-1.6671649e-005,-0.876833
-1.6670649e-005,-0.876833
-1.6669649e-005,-0.876833
-1.6668649e-005,-0.8785
-1.6667649e-005,-0.8785
-1.6666649e-005,-0.8785
-1.6665649e-005,-0.8785
-1.6664649e-005,-0.8785
-1.6663649e-005,-0.8785
-1.6662649e-005,-0.8785
-1.6661649e-005,-0.8785
-1.6660649e-005,-0.8785
-1.6659649e-005,-0.8785
-1.6658649e-005,-0.876833
-1.6657649e-005,-0.8785
-1.6656649e-005,-0.8785
-1.6655649e-005,-0.8785
-1.6654649e-005,-0.8785
-1.6653649e-005,-0.876833
-1.6652649e-005,-0.8785
-1.6651649e-005,-0.8785
-1.6650649e-005,-0.8785
-1.6649649e-005,-0.8785
-1.6648649e-005,-0.8785
-1.6647649e-005,-0.8785
-1.6646649e-005,-0.8785
-1.6645649e-005,-0.8785
-1.6644649e-005,-0.8785
-1.6643649e-005,-0.8785
-1.6642649e-005,-0.8785
-1.6641649e-005,-0.8785
-1.6640649e-005,-0.8785
-1.6639649e-005,-0.8785
-1.6638649e-005,-0.8785
-1.6637649e-005,-0.8785
-1.6636649e-005,-0.8785
-1.6635649e-005,-0.8785
-1.6634649e-005,-0.8785
-1.6633649e-005,-0.8785
-1.6632649e-005,-0.8785
-1.6631649e-005,-0.8785
-1.6630649e-005,-0.8785
-1.6629649e-005,-0.8785
-1.6628649e-005,-0.8785
-1.6627649e-005,-0.8785
-1.6626649e-005,-0.876833
-1.6625649e-005,-0.8785
-1.6624649e-005,-0.876833
-1.6623649e-005,-0.8785
-1.6622649e-005,-0.8785
-1.6621649e-005,-0.876833
-1.6620649e-005,-0.8785
-1.6619649e-005,-0.8785
-1.6618649e-005,-0.8785
-1.6617649e-005,-0.8785
-1.6616649e-005,-0.876833
-1.6615649e-005,-0.876833
-1.6614649e-005,-0.8785
-1.6613649e-005,-0.8785
-1.6612649e-005,-0.8785
-1.6611649e-005,-0.876833
-1.6610649e-005,-0.876833
-1.6609649e-005,-0.8785
-1.6608649e-005,-0.8785
-1.6607649e-005,-0.8785
-1.6606649e-005,-0.8785
-1.6605649e-005,-0.8785
-1.6604649e-005,-0.8785
-1.6603649e-005,-0.8785
-1.6602649e-005,-0.8785
-1.6601649e-005,-0.8785
-1.6600649e-005,-0.8785
-1.6599649e-005,-0.8785
-1.6598649e-005,-0.876833
-1.6597649e-005,-0.876833
-1.6596649e-005,-0.876833
-1.6595649e-005,-0.876833
-1.6594649e-005,-0.876833
-1.6593649e-005,-0.876833
-1.6592649e-005,-0.876833
-1.6591649e-005,-0.876833
-1.6590649e-005,-0.876833
-1.6589649e-005,-0.876833
-1.6588649e-005,-0.8785
-1.6587649e-005,-0.8785
-1.6586649e-005,-0.8785
-1.6585649e-005,-0.8785
-1.6584649e-005,-0.8785
-1.6583649e-005,-0.8785
-1.6582649e-005,-0.8785
-1.6581649e-005,-0.8785
-1.6580649e-005,-0.8785
-1.6579649e-005,-0.8785
-1.6578649e-005,-0.876833
-1.6577649e-005,-0.876833
-1.6576649e-005,-0.876833
-1.6575649e-005,-0.876833
-1.6574649e-005,-0.8785
-1.6573649e-005,-0.8785
-1.6572649e-005,-0.8785
-1.6571649e-005,-0.8785
-1.6570649e-005,-0.8785
-1.6569649e-005,-0.8785
-1.6568649e-005,-0.8785
-1.6567649e-005,-0.8785
-1.6566649e-005,-0.8785
-1.6565649e-005,-0.8785
-1.6564649e-005,-0.8785
-1.6563649e-005,-0.8785
-1.6562649e-005,-0.8785
-1.6561649e-005,-0.8785
-1.6560649e-005,-0.8785
-1.6559649e-005,-0.8785
-1.6558649e-005,-0.8785
-1.6557649e-005,-0.8785
-1.6556649e-005,-0.8785
-1.6555649e-005,-0.8785
-1.6554649e-005,-0.8785
-1.6553649e-005,-0.8785
-1.6552649e-005,-0.876833
-1.6551649e-005,-0.876833
-1.6550649e-005,-0.876833
-1.6549649e-005,-0.8785
-1.6548649e-005,-0.8785
-1.6547649e-005,-0.8785
-1.6546649e-005,-0.8785
-1.6545649e-005,-0.8785
-1.6544649e-005,-0.8785
-1.6543649e-005,-0.8785
-1.6542649e-005,-0.8785
-1.6541649e-005,-0.8785
-1.6540649e-005,-0.8785
-1.6539649e-005,-0.8785
-1.6538649e-005,-0.8785
-1.6537649e-005,-0.8785
-1.6536649e-005,-0.8785
-1.6535649e-005,-0.8785
-1.6534649e-005,-0.8785
-1.6533649e-005,-0.8785
-1.6532649e-005,-0.8785
-1.6531649e-005,-0.8785
-1.6530649e-005,-0.876833
-1.6529649e-005,-0.876833
-1.6528649e-005,-0.876833
-1.6527649e-005,-0.876833
-1.6526649e-005,-0.876833
-1.6525649e-005,-0.876833
-1.6524649e-005,-0.8785
-1.6523649e-005,-0.8785
-1.6522649e-005,-0.8785
-1.6521649e-005,-0.8785
-1.6520649e-005,-0.8785
-1.6519649e-005,-0.8785
-1.6518649e-005,-0.8785
-1.6517649e-005,-0.8785
-1.6516649e-005,-0.8785
-1.6515649e-005,-0.8785
-1.6514649e-005,-0.8785
-1.6513649e-005,-0.8785
-1.6512649e-005,-0.8785
-1.6511649e-005,-0.8785
-1.6510649e-005,-0.8785
-1.6509649e-005,-0.8785
-1.6508649e-005,-0.8785
-1.6507649e-005,-0.8785
-1.6506649e-005,-0.876833
-1.6505649e-005,-0.876833
-1.6504649e-005,-0.876833
-1.6503649e-005,-0.876833
-1.6502649e-005,-0.876833
-1.6501649e-005,-0.8785
-1.6500649e-005,-0.8785
-1.6499649e-005,-0.876833
-1.6498649e-005,-0.876833
-1.6497649e-005,-0.8785
-1.6496649e-005,-0.8785
-1.6495649e-005,-0.876833
-1.6494649e-005,-0.8785
-1.6493649e-005,-0.8785
-1.6492649e-005,-0.8785
-1.6491649e-005,-0.8785
-1.6490649e-005,-0.8785
-1.6489649e-005,-0.8785
-1.6488649e-005,-0.8785
-1.6487649e-005,-0.8785
-1.6486649e-005,-0.876833
-1.6485649e-005,-0.876833
-1.6484649e-005,-0.876833
-1.6483649e-005,-0.8785
-1.6482649e-005,-0.8785
-1.6481649e-005,-0.8785
-1.6480649e-005,-0.8785
-1.6479649e-005,-0.8785
-1.6478649e-005,-0.8785
-1.6477649e-005,-0.8785
-1.6476649e-005,-0.8785
-1.6475649e-005,-0.8785
-1.6474649e-005,-0.8785
-1.6473649e-005,-0.8785
-1.6472649e-005,-0.8785
-1.6471649e-005,-0.8785
-1.6470649e-005,-0.8785
-1.6469649e-005,-0.8785
-1.6468649e-005,-0.876833
-1.6467649e-005,-0.876833
-1.6466649e-005,-0.876833
-1.6465649e-005,-0.8785
-1.6464649e-005,-0.8785
-1.6463649e-005,-0.8785
-1.6462649e-005,-0.8785
-1.6461649e-005,-0.8785
-1.6460649e-005,-0.8785
-1.6459649e-005,-0.8785
-1.6458649e-005,-0.8785
-1.6457649e-005,-0.8785
-1.6456649e-005,-0.8785
-1.6455649e-005,-0.8785
-1.6454649e-005,-0.8785
-1.6453649e-005,-0.8785
-1.6452649e-005,-0.8785
-1.6451649e-005,-0.8785
-1.6450649e-005,-0.8785
-1.6449649e-005,-0.8785
-1.6448649e-005,-0.8785
-1.6447649e-005,-0.8785
-1.6446649e-005,-0.876833
-1.6445649e-005,-0.876833
-1.6444649e-005,-0.876833
-1.6443649e-005,-0.876833
-1.6442649e-005,-0.876833
-1.6441649e-005,-0.8785
-1.6440649e-005,-0.8785
-1.6439649e-005,-0.8785
-1.6438649e-005,-0.8785
-1.6437649e-005,-0.8785
-1.6436649e-005,-0.8785
-1.6435649e-005,-0.8785
-1.6434649e-005,-0.8785
-1.6433649e-005,-0.876833
-1.6432649e-005,-0.8785
-1.6431649e-005,-0.8785
-1.6430649e-005,-0.8785
-1.6429649e-005,-0.8785
-1.6428649e-005,-0.8785
-1.6427649e-005,-0.8785
-1.6426649e-005,-0.8785
-1.6425649e-005,-0.8785
-1.6424649e-005,-0.8785
-1.6423649e-005,-0.8785
-1.6422649e-005,-0.8785
-1.6421649e-005,-0.8785
-1.6420649e-005,-0.8785
-1.6419649e-005,-0.8785
-1.6418649e-005,-0.876833
-1.6417649e-005,-0.876833
-1.6416649e-005,-0.876833
-1.6415649e-005,-0.876833
-1.6414649e-005,-0.876833
-1.6413649e-005,-0.876833
-1.6412649e-005,-0.8785
-1.6411649e-005,-0.8785
-1.6410649e-005,-0.8785
-1.6409649e-005,-0.8785
-1.6408649e-005,-0.8785
-1.6407649e-005,-0.8785
-1.6406649e-005,-0.8785
-1.6405649e-005,-0.8785
-1.6404649e-005,-0.8785
-1.6403649e-005,-0.8785
-1.6402649e-005,-0.8785
-1.6401649e-005,-0.8785
-1.6400649e-005,-0.8785
-1.6399649e-005,-0.8785
-1.6398649e-005,-0.8785
-1.6397649e-005,-0.876833
-1.6396649e-005,-0.876833
-1.6395649e-005,-0.8785
-1.6394649e-005,-0.8785
-1.6393649e-005,-0.8785
-1.6392649e-005,-0.8785
-1.6391649e-005,-0.8785
-1.6390649e-005,-0.8785
-1.6389649e-005,-0.8785
-1.6388649e-005,-0.8785
-1.6387649e-005,-0.8785
-1.6386649e-005,-0.8785
-1.6385649e-005,-0.8785
-1.6384649e-005,-0.8785
-1.6383649e-005,-0.8785
-1.6382649e-005,-0.8785
-1.6381649e-005,-0.8785
-1.6380649e-005,-0.8785
-1.6379649e-005,-0.8785
-1.6378649e-005,-0.8785
-1.6377649e-005,-0.8785
-1.6376649e-005,-0.8785
-1.6375649e-005,-0.876833
-1.6374649e-005,-0.876833
-1.6373649e-005,-0.876833
-1.6372649e-005,-0.876833
-1.6371649e-005,-0.876833
-1.6370649e-005,-0.876833
-1.6369649e-005,-0.876833
-1.6368649e-005,-0.876833
-1.6367649e-005,-0.876833
-1.6366649e-005,-0.8785
-1.6365649e-005,-0.8785
-1.6364649e-005,-0.8785
-1.6363649e-005,-0.8785
-1.6362649e-005,-0.8785
-1.6361649e-005,-0.8785
-1.6360649e-005,-0.8785
-1.6359649e-005,-0.8785
-1.6358649e-005,-0.8785
-1.6357649e-005,-0.8785
-1.6356649e-005,-0.8785
-1.6355649e-005,-0.8785
-1.6354649e-005,-0.876833
-1.6353649e-005,-0.876833
-1.6352649e-005,-0.876833
-1.6351649e-005,-0.876833
-1.6350649e-005,-0.876833
-1.6349649e-005,-0.876833
-1.6348649e-005,-0.876833
-1.6347649e-005,-0.876833
-1.6346649e-005,-0.8785
-1.6345649e-005,-0.8785
-1.6344649e-005,-0.876833
-1.6343649e-005,-0.876833
-1.6342649e-005,-0.8785
-1.6341649e-005,-0.8785
-1.6340649e-005,-0.8785
-1.6339649e-005,-0.8785
-1.6338649e-005,-0.8785
-1.6337649e-005,-0.876833
-1.6336649e-005,-0.8785
-1.6335649e-005,-0.8785
-1.6334649e-005,-0.876833
-1.6333649e-005,-0.876833
-1.6332649e-005,-0.876833
-1.6331649e-005,-0.8785
-1.6330649e-005,-0.8785
-1.6329649e-005,-0.8785
-1.6328649e-005,-0.8785
-1.6327649e-005,-0.8785
-1.6326649e-005,-0.8785
-1.6325649e-005,-0.876833
-1.6324649e-005,-0.876833
-1.6323649e-005,-0.876833
-1.6322649e-005,-0.8785
-1.6321649e-005,-0.876833
-1.6320649e-005,-0.876833
-1.6319649e-005,-0.876833
-1.6318649e-005,-0.8785
-1.6317649e-005,-0.8785
-1.6316649e-005,-0.8785
-1.6315649e-005,-0.8785
-1.6314649e-005,-0.8785
-1.6313649e-005,-0.8785
-1.6312649e-005,-0.8785
-1.6311649e-005,-0.8785
