LECROYWS3034z,45662,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,25-Sep-2022 04:18:17,0                 
Time,Ampl
-4.9716649e-005,-0.876833
-4.9715649e-005,-0.876833
-4.9714649e-005,-0.876833
-4.9713649e-005,-0.876833
-4.9712649e-005,-0.876833
-4.9711649e-005,-0.876833
-4.9710649e-005,-0.876833
-4.9709649e-005,-0.875167
-4.9708649e-005,-0.875167
-4.9707649e-005,-0.875167
-4.9706649e-005,-0.875167
-4.9705649e-005,-0.875167
-4.9704649e-005,-0.875167
-4.9703649e-005,-0.875167
-4.9702649e-005,-0.875167
-4.9701649e-005,-0.875167
-4.9700649e-005,-0.875167
-4.9699649e-005,-0.875167
-4.9698649e-005,-0.875167
-4.9697649e-005,-0.875167
-4.9696649e-005,-0.875167
-4.9695649e-005,-0.875167
-4.9694649e-005,-0.875167
-4.9693649e-005,-0.875167
-4.9692649e-005,-0.875167
-4.9691649e-005,-0.875167
-4.9690649e-005,-0.875167
-4.9689649e-005,-0.875167
-4.9688649e-005,-0.876833
-4.9687649e-005,-0.876833
-4.9686649e-005,-0.876833
-4.9685649e-005,-0.876833
-4.9684649e-005,-0.876833
-4.9683649e-005,-0.876833
-4.9682649e-005,-0.876833
-4.9681649e-005,-0.876833
-4.9680649e-005,-0.875167
-4.9679649e-005,-0.875167
-4.9678649e-005,-0.875167
-4.9677649e-005,-0.875167
-4.9676649e-005,-0.876833
-4.9675649e-005,-0.876833
-4.9674649e-005,-0.876833
-4.9673649e-005,-0.875167
-4.9672649e-005,-0.875167
-4.9671649e-005,-0.875167
-4.9670649e-005,-0.875167
-4.9669649e-005,-0.876833
-4.9668649e-005,-0.876833
-4.9667649e-005,-0.876833
-4.9666649e-005,-0.876833
-4.9665649e-005,-0.875167
-4.9664649e-005,-0.875167
-4.9663649e-005,-0.875167
-4.9662649e-005,-0.876833
-4.9661649e-005,-0.875167
-4.9660649e-005,-0.875167
-4.9659649e-005,-0.875167
-4.9658649e-005,-0.875167
-4.9657649e-005,-0.875167
-4.9656649e-005,-0.875167
-4.9655649e-005,-0.875167
-4.9654649e-005,-0.875167
-4.9653649e-005,-0.875167
-4.9652649e-005,-0.875167
-4.9651649e-005,-0.875167
-4.9650649e-005,-0.875167
-4.9649649e-005,-0.875167
-4.9648649e-005,-0.875167
-4.9647649e-005,-0.875167
-4.9646649e-005,-0.876833
-4.9645649e-005,-0.875167
-4.9644649e-005,-0.875167
-4.9643649e-005,-0.875167
-4.9642649e-005,-0.875167
-4.9641649e-005,-0.875167
-4.9640649e-005,-0.875167
-4.9639649e-005,-0.875167
-4.9638649e-005,-0.875167
-4.9637649e-005,-0.876833
-4.9636649e-005,-0.876833
-4.9635649e-005,-0.876833
-4.9634649e-005,-0.876833
-4.9633649e-005,-0.876833
-4.9632649e-005,-0.876833
-4.9631649e-005,-0.876833
-4.9630649e-005,-0.876833
-4.9629649e-005,-0.876833
-4.9628649e-005,-0.876833
-4.9627649e-005,-0.876833
-4.9626649e-005,-0.876833
-4.9625649e-005,-0.876833
-4.9624649e-005,-0.876833
-4.9623649e-005,-0.876833
-4.9622649e-005,-0.876833
-4.9621649e-005,-0.876833
-4.9620649e-005,-0.876833
-4.9619649e-005,-0.876833
-4.9618649e-005,-0.876833
-4.9617649e-005,-0.875167
-4.9616649e-005,-0.876833
-4.9615649e-005,-0.876833
-4.9614649e-005,-0.876833
-4.9613649e-005,-0.876833
-4.9612649e-005,-0.876833
-4.9611649e-005,-0.876833
-4.9610649e-005,-0.876833
-4.9609649e-005,-0.876833
-4.9608649e-005,-0.876833
-4.9607649e-005,-0.876833
-4.9606649e-005,-0.876833
-4.9605649e-005,-0.876833
-4.9604649e-005,-0.876833
-4.9603649e-005,-0.876833
-4.9602649e-005,-0.876833
-4.9601649e-005,-0.876833
-4.9600649e-005,-0.876833
-4.9599649e-005,-0.876833
-4.9598649e-005,-0.876833
-4.9597649e-005,-0.876833
-4.9596649e-005,-0.876833
-4.9595649e-005,-0.876833
-4.9594649e-005,-0.876833
-4.9593649e-005,-0.876833
-4.9592649e-005,-0.876833
-4.9591649e-005,-0.876833
-4.9590649e-005,-0.876833
-4.9589649e-005,-0.876833
-4.9588649e-005,-0.876833
-4.9587649e-005,-0.876833
-4.9586649e-005,-0.876833
-4.9585649e-005,-0.876833
-4.9584649e-005,-0.876833
-4.9583649e-005,-0.876833
-4.9582649e-005,-0.876833
-4.9581649e-005,-0.876833
-4.9580649e-005,-0.876833
-4.9579649e-005,-0.875167
-4.9578649e-005,-0.875167
-4.9577649e-005,-0.876833
-4.9576649e-005,-0.876833
-4.9575649e-005,-0.876833
-4.9574649e-005,-0.876833
-4.9573649e-005,-0.875167
-4.9572649e-005,-0.875167
-4.9571649e-005,-0.876833
-4.9570649e-005,-0.876833
-4.9569649e-005,-0.876833
-4.9568649e-005,-0.876833
-4.9567649e-005,-0.876833
-4.9566649e-005,-0.876833
-4.9565649e-005,-0.876833
-4.9564649e-005,-0.876833
-4.9563649e-005,-0.876833
-4.9562649e-005,-0.876833
-4.9561649e-005,-0.876833
-4.9560649e-005,-0.876833
-4.9559649e-005,-0.876833
-4.9558649e-005,-0.876833
-4.9557649e-005,-0.876833
-4.9556649e-005,-0.876833
-4.9555649e-005,-0.876833
-4.9554649e-005,-0.876833
-4.9553649e-005,-0.876833
-4.9552649e-005,-0.876833
-4.9551649e-005,-0.875167
-4.9550649e-005,-0.875167
-4.9549649e-005,-0.875167
-4.9548649e-005,-0.876833
-4.9547649e-005,-0.876833
-4.9546649e-005,-0.876833
-4.9545649e-005,-0.876833
-4.9544649e-005,-0.876833
-4.9543649e-005,-0.876833
-4.9542649e-005,-0.876833
-4.9541649e-005,-0.876833
-4.9540649e-005,-0.876833
-4.9539649e-005,-0.876833
-4.9538649e-005,-0.876833
-4.9537649e-005,-0.876833
-4.9536649e-005,-0.876833
-4.9535649e-005,-0.875167
-4.9534649e-005,-0.875167
-4.9533649e-005,-0.876833
-4.9532649e-005,-0.876833
-4.9531649e-005,-0.876833
-4.9530649e-005,-0.876833
-4.9529649e-005,-0.876833
-4.9528649e-005,-0.875167
-4.9527649e-005,-0.875167
-4.9526649e-005,-0.875167
-4.9525649e-005,-0.875167
-4.9524649e-005,-0.875167
-4.9523649e-005,-0.876833
-4.9522649e-005,-0.876833
-4.9521649e-005,-0.876833
-4.9520649e-005,-0.876833
-4.9519649e-005,-0.876833
-4.9518649e-005,-0.876833
-4.9517649e-005,-0.876833
-4.9516649e-005,-0.876833
-4.9515649e-005,-0.876833
-4.9514649e-005,-0.876833
-4.9513649e-005,-0.876833
-4.9512649e-005,-0.876833
-4.9511649e-005,-0.876833
-4.9510649e-005,-0.876833
-4.9509649e-005,-0.876833
-4.9508649e-005,-0.876833
-4.9507649e-005,-0.876833
-4.9506649e-005,-0.876833
-4.9505649e-005,-0.876833
-4.9504649e-005,-0.876833
-4.9503649e-005,-0.876833
-4.9502649e-005,-0.876833
-4.9501649e-005,-0.876833
-4.9500649e-005,-0.876833
-4.9499649e-005,-0.876833
-4.9498649e-005,-0.875167
-4.9497649e-005,-0.875167
-4.9496649e-005,-0.875167
-4.9495649e-005,-0.875167
-4.9494649e-005,-0.875167
-4.9493649e-005,-0.875167
-4.9492649e-005,-0.875167
-4.9491649e-005,-0.875167
-4.9490649e-005,-0.875167
-4.9489649e-005,-0.875167
-4.9488649e-005,-0.875167
-4.9487649e-005,-0.875167
-4.9486649e-005,-0.875167
-4.9485649e-005,-0.875167
-4.9484649e-005,-0.875167
-4.9483649e-005,-0.875167
-4.9482649e-005,-0.875167
-4.9481649e-005,-0.875167
-4.9480649e-005,-0.875167
-4.9479649e-005,-0.875167
-4.9478649e-005,-0.875167
-4.9477649e-005,-0.875167
-4.9476649e-005,-0.875167
-4.9475649e-005,-0.875167
-4.9474649e-005,-0.876833
-4.9473649e-005,-0.876833
-4.9472649e-005,-0.876833
-4.9471649e-005,-0.876833
-4.9470649e-005,-0.876833
-4.9469649e-005,-0.876833
-4.9468649e-005,-0.876833
-4.9467649e-005,-0.876833
-4.9466649e-005,-0.876833
-4.9465649e-005,-0.876833
-4.9464649e-005,-0.876833
-4.9463649e-005,-0.876833
-4.9462649e-005,-0.876833
-4.9461649e-005,-0.876833
-4.9460649e-005,-0.876833
-4.9459649e-005,-0.876833
-4.9458649e-005,-0.876833
-4.9457649e-005,-0.876833
-4.9456649e-005,-0.876833
-4.9455649e-005,-0.875167
-4.9454649e-005,-0.875167
-4.9453649e-005,-0.876833
-4.9452649e-005,-0.876833
-4.9451649e-005,-0.876833
-4.9450649e-005,-0.876833
-4.9449649e-005,-0.876833
-4.9448649e-005,-0.876833
-4.9447649e-005,-0.876833
-4.9446649e-005,-0.876833
-4.9445649e-005,-0.876833
-4.9444649e-005,-0.876833
-4.9443649e-005,-0.876833
-4.9442649e-005,-0.876833
-4.9441649e-005,-0.876833
-4.9440649e-005,-0.876833
-4.9439649e-005,-0.876833
-4.9438649e-005,-0.876833
-4.9437649e-005,-0.876833
-4.9436649e-005,-0.876833
-4.9435649e-005,-0.876833
-4.9434649e-005,-0.876833
-4.9433649e-005,-0.876833
-4.9432649e-005,-0.875167
-4.9431649e-005,-0.875167
-4.9430649e-005,-0.875167
-4.9429649e-005,-0.875167
-4.9428649e-005,-0.876833
-4.9427649e-005,-0.876833
-4.9426649e-005,-0.876833
-4.9425649e-005,-0.876833
-4.9424649e-005,-0.876833
-4.9423649e-005,-0.876833
-4.9422649e-005,-0.876833
-4.9421649e-005,-0.876833
-4.9420649e-005,-0.876833
-4.9419649e-005,-0.876833
-4.9418649e-005,-0.876833
-4.9417649e-005,-0.876833
-4.9416649e-005,-0.876833
-4.9415649e-005,-0.876833
-4.9414649e-005,-0.876833
-4.9413649e-005,-0.876833
-4.9412649e-005,-0.876833
-4.9411649e-005,-0.876833
-4.9410649e-005,-0.876833
-4.9409649e-005,-0.876833
-4.9408649e-005,-0.876833
-4.9407649e-005,-0.876833
-4.9406649e-005,-0.875167
-4.9405649e-005,-0.875167
-4.9404649e-005,-0.875167
-4.9403649e-005,-0.876833
-4.9402649e-005,-0.876833
-4.9401649e-005,-0.876833
-4.9400649e-005,-0.876833
-4.9399649e-005,-0.876833
-4.9398649e-005,-0.876833
-4.9397649e-005,-0.876833
-4.9396649e-005,-0.876833
-4.9395649e-005,-0.876833
-4.9394649e-005,-0.876833
-4.9393649e-005,-0.876833
-4.9392649e-005,-0.876833
-4.9391649e-005,-0.876833
-4.9390649e-005,-0.876833
-4.9389649e-005,-0.876833
-4.9388649e-005,-0.876833
-4.9387649e-005,-0.876833
-4.9386649e-005,-0.876833
-4.9385649e-005,-0.876833
-4.9384649e-005,-0.876833
-4.9383649e-005,-0.876833
-4.9382649e-005,-0.876833
-4.9381649e-005,-0.876833
-4.9380649e-005,-0.876833
-4.9379649e-005,-0.876833
-4.9378649e-005,-0.876833
-4.9377649e-005,-0.876833
-4.9376649e-005,-0.876833
-4.9375649e-005,-0.876833
-4.9374649e-005,-0.876833
-4.9373649e-005,-0.876833
-4.9372649e-005,-0.876833
-4.9371649e-005,-0.876833
-4.9370649e-005,-0.876833
-4.9369649e-005,-0.876833
-4.9368649e-005,-0.876833
-4.9367649e-005,-0.876833
-4.9366649e-005,-0.876833
-4.9365649e-005,-0.876833
-4.9364649e-005,-0.876833
-4.9363649e-005,-0.876833
-4.9362649e-005,-0.876833
-4.9361649e-005,-0.876833
-4.9360649e-005,-0.876833
-4.9359649e-005,-0.876833
-4.9358649e-005,-0.876833
-4.9357649e-005,-0.876833
-4.9356649e-005,-0.876833
-4.9355649e-005,-0.876833
-4.9354649e-005,-0.876833
-4.9353649e-005,-0.876833
-4.9352649e-005,-0.876833
-4.9351649e-005,-0.876833
-4.9350649e-005,-0.876833
-4.9349649e-005,-0.876833
-4.9348649e-005,-0.876833
-4.9347649e-005,-0.876833
-4.9346649e-005,-0.876833
-4.9345649e-005,-0.876833
-4.9344649e-005,-0.876833
-4.9343649e-005,-0.876833
-4.9342649e-005,-0.876833
-4.9341649e-005,-0.876833
-4.9340649e-005,-0.876833
-4.9339649e-005,-0.876833
-4.9338649e-005,-0.876833
-4.9337649e-005,-0.876833
-4.9336649e-005,-0.876833
-4.9335649e-005,-0.876833
-4.9334649e-005,-0.876833
-4.9333649e-005,-0.876833
-4.9332649e-005,-0.876833
-4.9331649e-005,-0.876833
-4.9330649e-005,-0.876833
-4.9329649e-005,-0.876833
-4.9328649e-005,-0.876833
-4.9327649e-005,-0.876833
-4.9326649e-005,-0.876833
-4.9325649e-005,-0.876833
-4.9324649e-005,-0.876833
-4.9323649e-005,-0.876833
-4.9322649e-005,-0.876833
-4.9321649e-005,-0.876833
-4.9320649e-005,-0.876833
-4.9319649e-005,-0.876833
-4.9318649e-005,-0.876833
-4.9317649e-005,-0.876833
-4.9316649e-005,-0.876833
-4.9315649e-005,-0.876833
-4.9314649e-005,-0.876833
-4.9313649e-005,-0.876833
-4.9312649e-005,-0.876833
-4.9311649e-005,-0.876833
-4.9310649e-005,-0.876833
-4.9309649e-005,-0.876833
-4.9308649e-005,-0.876833
-4.9307649e-005,-0.875167
-4.9306649e-005,-0.876833
-4.9305649e-005,-0.876833
-4.9304649e-005,-0.876833
-4.9303649e-005,-0.876833
-4.9302649e-005,-0.876833
-4.9301649e-005,-0.876833
-4.9300649e-005,-0.876833
-4.9299649e-005,-0.876833
-4.9298649e-005,-0.876833
-4.9297649e-005,-0.876833
-4.9296649e-005,-0.876833
-4.9295649e-005,-0.876833
-4.9294649e-005,-0.876833
-4.9293649e-005,-0.876833
-4.9292649e-005,-0.876833
-4.9291649e-005,-0.876833
-4.9290649e-005,-0.876833
-4.9289649e-005,-0.876833
-4.9288649e-005,-0.876833
-4.9287649e-005,-0.876833
-4.9286649e-005,-0.875167
-4.9285649e-005,-0.875167
-4.9284649e-005,-0.875167
-4.9283649e-005,-0.875167
-4.9282649e-005,-0.875167
-4.9281649e-005,-0.875167
-4.9280649e-005,-0.875167
-4.9279649e-005,-0.875167
-4.9278649e-005,-0.875167
-4.9277649e-005,-0.876833
-4.9276649e-005,-0.876833
-4.9275649e-005,-0.876833
-4.9274649e-005,-0.876833
-4.9273649e-005,-0.876833
-4.9272649e-005,-0.876833
-4.9271649e-005,-0.876833
-4.9270649e-005,-0.876833
-4.9269649e-005,-0.876833
-4.9268649e-005,-0.876833
-4.9267649e-005,-0.876833
-4.9266649e-005,-0.876833
-4.9265649e-005,-0.876833
-4.9264649e-005,-0.876833
-4.9263649e-005,-0.876833
-4.9262649e-005,-0.876833
-4.9261649e-005,-0.876833
-4.9260649e-005,-0.876833
-4.9259649e-005,-0.876833
-4.9258649e-005,-0.876833
-4.9257649e-005,-0.876833
-4.9256649e-005,-0.876833
-4.9255649e-005,-0.876833
-4.9254649e-005,-0.876833
-4.9253649e-005,-0.875167
-4.9252649e-005,-0.875167
-4.9251649e-005,-0.875167
-4.9250649e-005,-0.875167
-4.9249649e-005,-0.875167
-4.9248649e-005,-0.876833
-4.9247649e-005,-0.876833
-4.9246649e-005,-0.876833
-4.9245649e-005,-0.876833
-4.9244649e-005,-0.876833
-4.9243649e-005,-0.876833
-4.9242649e-005,-0.876833
-4.9241649e-005,-0.876833
-4.9240649e-005,-0.876833
-4.9239649e-005,-0.876833
-4.9238649e-005,-0.876833
-4.9237649e-005,-0.876833
-4.9236649e-005,-0.875167
-4.9235649e-005,-0.875167
-4.9234649e-005,-0.875167
-4.9233649e-005,-0.875167
-4.9232649e-005,-0.875167
-4.9231649e-005,-0.875167
-4.9230649e-005,-0.875167
-4.9229649e-005,-0.875167
-4.9228649e-005,-0.875167
-4.9227649e-005,-0.875167
-4.9226649e-005,-0.876833
-4.9225649e-005,-0.876833
-4.9224649e-005,-0.875167
-4.9223649e-005,-0.875167
-4.9222649e-005,-0.875167
-4.9221649e-005,-0.875167
-4.9220649e-005,-0.875167
-4.9219649e-005,-0.875167
-4.9218649e-005,-0.875167
-4.9217649e-005,-0.875167
-4.9216649e-005,-0.875167
-4.9215649e-005,-0.875167
-4.9214649e-005,-0.875167
-4.9213649e-005,-0.875167
-4.9212649e-005,-0.875167
-4.9211649e-005,-0.875167
-4.9210649e-005,-0.875167
-4.9209649e-005,-0.875167
-4.9208649e-005,-0.875167
-4.9207649e-005,-0.875167
-4.9206649e-005,-0.875167
-4.9205649e-005,-0.875167
-4.9204649e-005,-0.875167
-4.9203649e-005,-0.875167
-4.9202649e-005,-0.875167
-4.9201649e-005,-0.875167
-4.9200649e-005,-0.875167
-4.9199649e-005,-0.875167
-4.9198649e-005,-0.875167
-4.9197649e-005,-0.875167
-4.9196649e-005,-0.875167
-4.9195649e-005,-0.875167
-4.9194649e-005,-0.875167
-4.9193649e-005,-0.875167
-4.9192649e-005,-0.875167
-4.9191649e-005,-0.875167
-4.9190649e-005,-0.876833
-4.9189649e-005,-0.876833
-4.9188649e-005,-0.875167
-4.9187649e-005,-0.875167
-4.9186649e-005,-0.875167
-4.9185649e-005,-0.875167
-4.9184649e-005,-0.875167
-4.9183649e-005,-0.875167
-4.9182649e-005,-0.875167
-4.9181649e-005,-0.875167
-4.9180649e-005,-0.875167
-4.9179649e-005,-0.875167
-4.9178649e-005,-0.875167
-4.9177649e-005,-0.875167
-4.9176649e-005,-0.876833
-4.9175649e-005,-0.876833
-4.9174649e-005,-0.876833
-4.9173649e-005,-0.876833
-4.9172649e-005,-0.876833
-4.9171649e-005,-0.876833
-4.9170649e-005,-0.876833
-4.9169649e-005,-0.876833
-4.9168649e-005,-0.876833
-4.9167649e-005,-0.876833
-4.9166649e-005,-0.876833
-4.9165649e-005,-0.876833
-4.9164649e-005,-0.876833
-4.9163649e-005,-0.876833
-4.9162649e-005,-0.875167
-4.9161649e-005,-0.875167
-4.9160649e-005,-0.875167
-4.9159649e-005,-0.875167
-4.9158649e-005,-0.875167
-4.9157649e-005,-0.875167
-4.9156649e-005,-0.875167
-4.9155649e-005,-0.875167
-4.9154649e-005,-0.875167
-4.9153649e-005,-0.875167
-4.9152649e-005,-0.875167
-4.9151649e-005,-0.875167
-4.9150649e-005,-0.875167
-4.9149649e-005,-0.875167
-4.9148649e-005,-0.875167
-4.9147649e-005,-0.875167
-4.9146649e-005,-0.875167
-4.9145649e-005,-0.875167
-4.9144649e-005,-0.875167
-4.9143649e-005,-0.875167
-4.9142649e-005,-0.875167
-4.9141649e-005,-0.875167
-4.9140649e-005,-0.875167
-4.9139649e-005,-0.875167
-4.9138649e-005,-0.875167
-4.9137649e-005,-0.875167
